,name,artist,duration,key,mode,beats,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,popularity,URI
1596,SUPERPOSITION,Daniel Caesar,263795,4,1,4,0.911,0.589,0.279,0.000128,0.087,-11.209,0.0408,0.333,115.656,66,spotify:track:45PxuJqJBnPXZKLxoo9Apj
1597,TOO DEEP TO TURN BACK,Daniel Caesar,318533,9,1,4,0.778,0.567,0.436,0.0,0.188,-10.326,0.0571,0.252,149.987,62,spotify:track:63UNqAjFomMcZXc2InOxTC
1598,You a Drug,Metro Boomin,191425,6,1,4,0.057,0.701,0.654,0.0,0.257,-5.938,0.0876,0.63,134.896,34,spotify:track:3TlFe57RW3iLtdmKitrXIW
1599,Pull Up On Ya,Gucci Mane,172043,1,0,4,0.106,0.605,0.54,0.0,0.284,-9.61,0.175,0.333,144.928,33,spotify:track:42OuUNBBc0oOyKMODIYJ26
1600,Honest,Future,200493,6,0,4,0.0326,0.719,0.477,0.0,0.218,-6.439,0.178,0.297,140.141,52,spotify:track:5ik5nMy8vdS2rXe7SAGt2K
1601,"Chanel Vintage (feat. Future, Young Thug)",Metro Boomin,281579,10,0,4,0.0244,0.832,0.651,0.0,0.351,-5.251,0.266,0.187,134.993,19,spotify:track:0ZQCO3E3FdrFKiPNQyhzp6
1602,Go Viral (feat. Future & Metro Boomin),Joe Moses,168811,1,1,4,0.0612,0.856,0.283,0.0122,0.112,-12.032,0.0734,0.0687,92.517,58,spotify:track:0MKDe18bJByUavetHwnhrv
1603,Mile High (feat. Travis Scott & Metro Boomin),James Blake,193600,6,0,4,0.403,0.754,0.37,6.22e-05,0.107,-9.854,0.12,0.228,114.941,52,spotify:track:6gWo0JYLA6Dnw40WIx1MTl
1604,Tell Them (feat. Moses Sumney & Metro Boomin),James Blake,208400,8,0,4,0.778,0.58,0.469,6.79e-05,0.099,-8.655,0.118,0.289,176.019,50,spotify:track:6b1eq00KotcEnBTn51ELAz
1605,Into The Red,James Blake,257200,1,1,4,0.586,0.508,0.47,0.0556,0.134,-9.011,0.0347,0.151,173.838,49,spotify:track:5T4l3jMleCgNMmeYRPYvnS
1606,In My Hood,50 Cent,231120,1,1,4,0.177,0.812,0.727,0.0,0.282,-5.156,0.277,0.475,89.962,55,spotify:track:3X5tOT7Aif4l4ZjRj217pa
1607,Candy Shop,50 Cent,209107,11,1,5,0.0253,0.614,0.574,3.2e-05,0.38,-7.961,0.466,0.755,125.173,78,spotify:track:5D2mYZuzcgjpchVY1pmTPh
1608,Disco Inferno,50 Cent,214227,3,1,4,0.206,0.925,0.659,7.88e-05,0.279,-4.763,0.231,0.71,97.018,67,spotify:track:69bHJ9qs5FrUJbKP8xU8uZ
1609,Just A Lil Bit,50 Cent,237707,1,1,4,0.0322,0.489,0.692,0.00608,0.315,-6.672,0.41,0.527,96.946,75,spotify:track:4nva9EpKntUTs6CRSGBCn9
1610,Position Of Power,50 Cent,192293,4,0,4,0.22,0.692,0.824,0.000304,0.334,-3.055,0.25,0.64,172.01,49,spotify:track:52wETCk0o87LhIGFdngdQL
1611,My Name Is,Eminem,268400,9,0,4,0.052,0.845,0.682,0.0,0.0931,-6.245,0.339,0.813,85.561,59,spotify:track:0Fv6CfegUbD5Egs0dj8CVB
1612,Guilty Conscience,Eminem,199333,7,1,4,0.0521,0.723,0.786,0.0,0.318,-5.094,0.313,0.516,90.237,53,spotify:track:2iW8D4Vdy8lrOEBkYEJOzd
1613,If I Had,Eminem,245547,7,0,3,0.000521,0.786,0.59,3.26e-05,0.106,-4.974,0.19,0.305,168.195,50,spotify:track:6TCfbxgcjQwxCzM4Vmi6kf
1614,Role Model,Eminem,205400,2,1,4,0.0206,0.863,0.592,1.88e-06,0.0394,-4.219,0.253,0.805,91.958,54,spotify:track:3zXGMmgIygV00eFxyqmbeO
1615,Stan,Eminem,404107,6,0,4,0.0371,0.78,0.768,2.34e-06,0.518,-4.325,0.238,0.507,80.063,74,spotify:track:3UmaczJpikHgJFyBTAJVoz
1616,The Real Slim Shady,Eminem,284200,5,0,4,0.0302,0.949,0.661,0.0,0.0454,-4.244,0.0572,0.76,104.504,80,spotify:track:3yfqSUWxFvZELEM4PmlwIR
1617,Bitch Please II,Eminem,288200,1,1,4,0.0783,0.918,0.586,0.0,0.145,-2.89,0.133,0.779,95.517,68,spotify:track:7lgvU7WnwcNZ8dbGUz8yhP
1618,Under The Influence,Eminem,321667,6,1,4,0.0174,0.921,0.752,0.0,0.135,-4.32,0.27,0.705,96.985,58,spotify:track:5H3B1WtZYGmyOYOXgQltKU
1619,Cleanin' Out My Closet,Eminem,297840,9,0,4,0.0687,0.908,0.758,0.0,0.0783,-4.753,0.174,0.87,148.015,70,spotify:track:7BMO7O7ImjV8HNTH74Tshv
1620,Square Dance,Eminem,323720,5,0,4,0.0307,0.763,0.675,0.0,0.0876,-1.797,0.223,0.724,82.0,60,spotify:track:27mgDrExPa3obPAYXd3yQg
1621,Soldier,Eminem,226213,8,1,4,0.0319,0.851,0.92,0.000525,0.128,-2.989,0.201,0.545,94.516,62,spotify:track:5QD28FqaM3jTfsqWwvRZwv
1622,Drips,Eminem,285640,8,1,4,0.0346,0.813,0.687,0.0,0.0878,-4.85,0.298,0.666,83.944,56,spotify:track:7io19rjxOFu3pGuZgBI6Pk
1623,Without Me,Eminem,290320,7,1,4,0.00286,0.908,0.669,0.0,0.237,-2.827,0.0738,0.662,112.238,82,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk
1624,Sing For The Moment,Eminem,339547,5,0,4,0.0017,0.668,0.824,3.05e-06,0.0426,-4.164,0.137,0.185,163.961,71,spotify:track:3CpoeW0cZSDzIRv5z34F87
1625,Say What You Say,Eminem,309893,2,1,5,0.179,0.89,0.541,0.0,0.167,-3.672,0.418,0.428,113.411,57,spotify:track:4EQkcrSLF3QdlwNca7sMXY
1626,'Till I Collapse,Eminem,297787,1,1,4,0.0622,0.548,0.847,0.0,0.0816,-3.237,0.186,0.1,171.447,83,spotify:track:4xkOaSrkexMciUUogZKVTS
1627,Like Toy Soldiers,Eminem,296880,8,0,4,0.0193,0.52,0.768,0.00034,0.104,-3.489,0.359,0.398,79.178,61,spotify:track:6CN3e26iQSj1N5lomh0mfO
1628,Just Lose It,Eminem,248680,8,1,4,0.0581,0.94,0.633,4.04e-05,0.281,-3.56,0.0467,0.962,121.003,60,spotify:track:0qcjuYtMWhBjXg0Xwt5SzS
1629,Mockingbird,Eminem,250760,0,1,4,0.209,0.637,0.678,0.0,0.156,-3.798,0.266,0.254,84.039,68,spotify:track:561jH07mF1jHuk7KlaeF0s
1630,Old Time's Sake,Eminem,278160,1,1,4,0.0606,0.775,0.829,0.0,0.33,-1.933,0.304,0.836,176.047,42,spotify:track:5CwFNjik3qxA7SPNMF093f
1631,Crack A Bottle,Eminem,297520,9,1,3,0.0864,0.516,0.874,0.0,0.173,-2.571,0.186,0.391,169.561,46,spotify:track:5ac5PpvqGeVo3oAq26aobC
1632,Cold Wind Blows,Eminem,303733,11,1,4,0.13,0.619,0.972,0.0,0.782,-0.517,0.416,0.584,169.04,61,spotify:track:3Tj1luJyKPQt7WbrqpJ2Az
1633,Cinderella Man,Eminem,279013,8,1,4,0.234,0.679,0.908,0.0,0.0821,-3.411,0.202,0.687,85.918,70,spotify:track:4SE4yewyGpOYfxfx59Yjc5
1634,No Love,Eminem,299507,11,1,4,0.119,0.522,0.932,0.0,0.177,-2.87,0.255,0.33,129.473,70,spotify:track:7bHT9osSq1rwT2yaImzqCi
1635,Talkin’ 2 Myself,Eminem,300427,4,0,4,0.0819,0.421,0.963,0.0,0.5,-2.16,0.415,0.494,180.336,59,spotify:track:66h8hB4In6t725WtAPL23J
1636,On Fire,Eminem,213493,8,1,4,0.101,0.724,0.909,0.0,0.415,-4.349,0.287,0.558,91.904,57,spotify:track:6HLZaECJKDjNE0jiGBeqxz
1637,Won't Back Down,Eminem,265907,2,1,3,0.0133,0.478,0.951,2.21e-06,0.0533,-2.347,0.19,0.338,179.978,61,spotify:track:7kNlRLC9PEH8nXMVawssMx
1638,W.T.P.,Eminem,238173,9,1,4,0.0319,0.77,0.937,0.0,0.348,-2.327,0.247,0.685,95.011,61,spotify:track:1ne7JVHEPnoncXzQunQVKW
1639,25 To Life,Eminem,241587,8,0,4,0.239,0.701,0.931,0.0,0.194,-0.945,0.243,0.362,79.996,65,spotify:track:0dyWQoMOU9oERL6c9vxtRp
1640,So Bad,Eminem,325347,1,1,4,0.304,0.773,0.811,0.0,0.174,0.496,0.0882,0.774,81.037,60,spotify:track:5Ve4qBYAThGLTOva0hhoTa
1641,Almost Famous,Eminem,292480,0,1,4,0.0253,0.537,0.961,0.0,0.332,-1.498,0.295,0.487,82.44,56,spotify:track:0ANExk8Iu85oqCgk82rG64
1642,So What? - Episode 01,Vince Staples,125149,2,1,4,0.00651,0.854,0.844,5.08e-06,0.186,-5.908,0.0519,0.832,146.041,61,spotify:track:2JRo1DJhNhZWs1TzrPNOSZ
1643,Chum,Earl Sweatshirt,243773,10,0,4,0.0216,0.51,0.503,0.002,0.108,-8.756,0.242,0.193,153.582,67,spotify:track:6plT7nFGiXKSBP9HFSI4ef
1644,Hive (feat. Vince Staples & Casey Veggies),Earl Sweatshirt,277240,1,1,4,0.204,0.619,0.742,0.0,0.166,-6.995,0.496,0.782,144.602,62,spotify:track:6JKoTnberZoBgUuxa6l4Kh
1645,Sunday (feat. Frank Ocean),Earl Sweatshirt,205800,2,1,4,0.278,0.716,0.568,1.98e-06,0.385,-8.904,0.212,0.905,136.894,62,spotify:track:0fAehaneUJdlSlWXYe1KZp
1646,Shattered Dreams,Earl Sweatshirt,141000,11,0,4,0.00889,0.377,0.506,1.15e-06,0.482,-4.773,0.157,0.787,145.254,60,spotify:track:2LQb3iYBzoxbxct2IexjBc
1647,EL TORO COMBO MEAL (feat. Mavi),Earl Sweatshirt,151861,10,0,4,0.874,0.45,0.871,4.63e-06,0.395,-4.542,0.353,0.347,85.922,59,spotify:track:4PBRfiwBQiFkZVZED0ktV7
1648,EAST,Earl Sweatshirt,118936,7,0,5,0.399,0.506,0.58,0.108,0.21,-4.133,0.0455,0.634,82.563,55,spotify:track:1Q7iiCL2o5MyLI0wxEpryG
1649,74,Earl Sweatshirt,102003,11,0,3,0.176,0.495,0.748,0.00487,0.197,-7.343,0.359,0.673,147.93,53,spotify:track:5KtuQpmQkNQTWsBF8QuCQb
1650,Burgundy (feat. Vince Staples),Earl Sweatshirt,127413,0,1,4,0.218,0.539,0.846,0.0,0.251,-5.539,0.252,0.49,130.358,52,spotify:track:43tVqovviXhkmOV5LOkTn7
1651,"Sasquatch (feat. Tyler, The Creator)",Earl Sweatshirt,168240,9,1,4,0.0123,0.457,0.687,0.0,0.703,-7.506,0.316,0.217,80.51,53,spotify:track:5BikEzeYYFtRvR1CL1UTRg
1652,Centurion (feat. Vince Staples),Earl Sweatshirt,183960,7,1,4,0.0655,0.348,0.796,0.0,0.279,-8.266,0.485,0.573,166.224,48,spotify:track:6mrRJpEOqNEKygu4fesH1e
1653,Guild (feat. Mac Miller),Earl Sweatshirt,233720,1,1,4,0.331,0.727,0.274,7.73e-05,0.0961,-15.7,0.457,0.168,108.031,48,spotify:track:7y6EHdn8KFJUD2F6zWNWhZ
1654,Molasses (feat. RZA),Earl Sweatshirt,136440,1,1,4,0.0307,0.503,0.755,0.0,0.266,-4.811,0.265,0.807,79.422,51,spotify:track:7lhkOb0VNnTlshwifCEoSr
1655,"Whoa (feat. Tyler, The Creator)",Earl Sweatshirt,196427,2,1,4,0.00141,0.541,0.748,3.1e-06,0.322,-6.321,0.31,0.351,79.616,57,spotify:track:1rW2nkUbmKD2MC22YrU8cX
1656,Million $ Dreams (feat. Vince Staples),Joey Fatts,203720,1,1,5,0.621,0.566,0.598,0.0,0.1,-8.664,0.378,0.51,100.38,16,spotify:track:5DAUvumNkIFzIFYvxpm5za
1657,Tryna' Get It,Joey Fatts,224853,2,1,4,0.355,0.824,0.621,0.0,0.353,-9.36,0.364,0.413,111.113,12,spotify:track:6OtGXzXn45U8J2nGY9ibIO
1658,Do Or Die,Joey Fatts,213413,1,1,4,0.368,0.613,0.518,0.0,0.122,-9.346,0.254,0.247,121.929,14,spotify:track:3WWCZrBiR2ApQwjwzhKK8o
1659,Keep It G Pt II (feat. A$AP Rocky),Joey Fatts,209600,1,1,4,0.0589,0.694,0.525,0.0,0.117,-9.223,0.278,0.271,138.005,38,spotify:track:1ccxiPcBci9D6U8l39fD0w
1660,Live Sheck Wes,Sheck Wes,147347,0,1,4,0.000732,0.781,0.617,0.0467,0.158,-7.82,0.252,0.506,139.973,64,spotify:track:1dhO5lyN2Otv4qR0xWQXH7
1661,Now (feat. 21 Savage),Young Thug,206773,6,1,4,0.000209,0.968,0.353,2.48e-06,0.094,-7.422,0.331,0.0971,130.016,61,spotify:track:3Ee6DIAcyueyz2wOe81vc3
1662,Big Stepper,Roddy Ricch,175170,8,1,4,0.0477,0.753,0.597,0.0,0.197,-8.469,0.292,0.616,76.997,74,spotify:track:6x0QNM6f0C2JEjK0hFF8Ca
1663,THERAPY,Lil Darkie,213000,8,1,3,0.257,0.526,0.944,0.0,0.0834,-0.351,0.379,0.534,118.079,34,spotify:track:2iVge0e5k2Wy7fJUCpSLEN
1664,When You Gone,LUKEBIKE,107797,5,1,4,0.272,0.742,0.472,2.96e-05,0.107,-5.617,0.0969,0.204,77.943,44,spotify:track:3qOIKKdSVO4VCgpx38XpBi
1665,COMPOSITION XI,Lil Darkie,355763,3,0,4,0.0976,0.368,0.644,0.012,0.106,-4.343,0.0652,0.0398,93.214,40,spotify:track:0XJzb4Jor8YR2razT8lA4r
1666,wrap music,Lil Darkie,141000,1,1,4,0.167,0.532,0.991,0.000148,0.103,0.746,0.427,0.804,100.67,38,spotify:track:2kvgnpDpclcXceJCLBb5Mz
1667,Skrt,Kodak Black,224865,2,1,4,0.585,0.901,0.352,0.0,0.122,-10.038,0.0916,0.199,111.065,64,spotify:track:5v7kaZNsnyByrSJOfO8gKq
1668,Loaded Baked Potato,Young Nudy,277055,2,1,4,0.294,0.751,0.87,0.0,0.0525,-5.088,0.395,0.775,119.84,50,spotify:track:77Zycwm6EUtKE271Nms1uf
1669,PROUD,2 Chainz,234667,10,0,4,0.758,0.791,0.813,0.0,0.143,-4.244,0.376,0.907,173.937,56,spotify:track:365wwIjijQdlRJEjUWTidq
1670,Myself,NAV,226040,5,0,4,0.648,0.749,0.398,1.26e-06,0.115,-7.44,0.171,0.0859,80.032,72,spotify:track:05nbZ1xxVNwUTcGwLbp7CN
1671,Pimps Feat Bun B & Big Krit,2 Chainz,289229,8,0,4,0.0676,0.791,0.591,0.0,0.119,-8.206,0.258,0.793,130.779,31,spotify:track:0CAXRKyUQaD4E41FnoAtph
1672,Kitchen Feat Young Jeezy & Pusha T,2 Chainz,287897,10,0,4,0.000964,0.588,0.455,0.0,0.221,-10.206,0.163,0.364,74.571,23,spotify:track:0JJGghrVTud5Mk5qotEO1u
1673,Ruthless (feat. Jay Critch),Lil Tjay,244573,9,1,4,0.0489,0.521,0.592,0.0,0.267,-9.801,0.134,0.356,129.754,72,spotify:track:395WRTyNwMGx80cDXqg6vM
1674,Ms. Jackson,OutKast,270507,4,0,4,0.142,0.843,0.805,0.0,0.0771,-5.946,0.269,0.615,94.946,77,spotify:track:0I3q5fE6wg7LIfHGngUTnV
1675,Trench Town,Sickboyrari,145653,1,1,4,0.00215,0.617,0.719,0.0054,0.748,-11.484,0.279,0.262,92.495,23,spotify:track:201I88hg61rcFu5Bj6DamW
1676,Gravehop187,City Morgue,176173,7,1,4,0.0814,0.447,0.949,0.0,0.406,-5.043,0.209,0.24,153.995,50,spotify:track:4NIxSd3Rlyr0qBb9ejTC2z
1677,Tearful,Sickboyrari,141949,8,1,4,0.108,0.729,0.461,0.000198,0.161,-9.919,0.329,0.214,75.026,40,spotify:track:3XEuhQ84sOzyWnDXkdiXPW
1678,KenPark - SosMula Solo,City Morgue,141107,1,1,4,0.00316,0.475,0.914,0.00108,0.297,-6.79,0.234,0.449,160.127,47,spotify:track:43nXiKTaUkHmTBfaHLKEgw
1679,Famous,Sickboyrari,128092,0,1,4,0.341,0.725,0.669,0.0,0.204,-6.166,0.0783,0.207,130.012,38,spotify:track:5jwkJkXOxEwFslMfyeBBmr
1680,Gasoline Dreams (with Khujo Goodie),OutKast,214707,2,1,4,0.0378,0.729,0.959,0.0,0.312,-2.726,0.234,0.508,95.082,45,spotify:track:1Jo3u8eXp8xobbrvq0FIi9
1681,"So Fresh, So Clean",OutKast,240027,5,0,3,0.0278,0.725,0.64,0.0,0.099,-7.905,0.332,0.915,166.029,66,spotify:track:6glsMWIMIxQ4BedzLqGVi4
1682,Snappin' & Trappin' (with Killer Mike & J-Sweet),OutKast,259693,1,0,4,0.0153,0.565,0.922,0.0,0.267,-5.561,0.368,0.432,193.91,40,spotify:track:6C872iuQnICFQy5Z5hIIJX
1683,Spaghetti Junction,OutKast,237160,7,1,4,0.0109,0.756,0.697,0.0,0.0459,-7.104,0.242,0.446,96.681,42,spotify:track:1ZosUXeZM3qlTWdL1uTrhm
1684,We Luv Deez Hoez (feat. Backbone & Big Gipp),OutKast,250467,1,1,4,0.0372,0.913,0.601,0.000226,0.0806,-4.803,0.107,0.789,89.97,44,spotify:track:4XaY6ZNB5BrmVVLtQxjWpm
1685,Toilet Tisha,OutKast,264707,1,1,4,0.172,0.524,0.547,4.86e-05,0.0433,-8.288,0.0405,0.825,54.66,35,spotify:track:4Dlz76O4yMvFdYsKRfBEdK
1686,Slum Beautiful (feat. Cee-Lo),OutKast,247560,6,1,4,0.121,0.827,0.829,0.0,0.134,-6.795,0.257,0.872,159.839,36,spotify:track:4hH99pmXR4tTUtVAdMf0kZ
1687,Two Dope Boyz (In a Cadillac),OutKast,162000,7,1,4,0.0127,0.809,0.718,0.0,0.062,-4.398,0.287,0.495,93.031,50,spotify:track:2q8lHMMso6wx6pb5uwqzOs
1688,ATLiens,OutKast,230693,11,0,4,0.0294,0.918,0.734,7.9e-06,0.191,-2.832,0.269,0.608,97.044,67,spotify:track:2vfvGlqCB7oertO5VLE0sz
1689,Jazzy Belle,OutKast,251667,11,0,4,0.0178,0.878,0.651,0.0,0.0408,-8.074,0.252,0.102,92.028,58,spotify:track:6w4MlvpuxtbjGdL9YeTx89
1690,Elevators (Me & You),OutKast,265200,10,0,4,0.0234,0.774,0.586,0.000726,0.0562,-10.434,0.301,0.642,85.075,60,spotify:track:2oLwDI8tZUOh6SmTMRRfKs
1691,Decatur Psalm,OutKast,238360,4,0,4,0.316,0.742,0.627,0.0,0.168,-8.921,0.326,0.586,81.04,40,spotify:track:5aC5KtkmNBfX1iFX4EVfCO
1692,Millennium,OutKast,189040,11,0,4,0.302,0.878,0.607,4.12e-05,0.137,-5.097,0.327,0.718,92.338,43,spotify:track:50Fp9rUhDZvGJ4UUz4mTwp
1693,"Return of the ""G""",OutKast,289160,2,1,4,0.00214,0.48,0.615,0.0,0.29,-7.269,0.362,0.201,72.851,47,spotify:track:1wYp8ISMvX8qrflPrBU9Yo
1694,Synthesizer (feat. George Clinton),OutKast,311653,0,0,4,0.0109,0.629,0.66,0.0,0.491,-6.645,0.376,0.468,189.679,44,spotify:track:3sQDstyMhCcDJ3mY6onZez
1695,Da Art of Storytellin' (Pt. 1),OutKast,222653,2,1,4,0.108,0.752,0.856,0.0,0.745,-5.833,0.233,0.403,103.741,53,spotify:track:1KQymTxNJfWk6vCD5ywKW2
1696,Da Art of Storytellin' (Pt. 2),OutKast,172027,10,0,4,0.000597,0.719,0.925,0.00538,0.0624,-5.235,0.159,0.263,92.842,44,spotify:track:2vjgepbkQg5jH8ujrKEOin
1697,Mamacita,OutKast,352507,1,1,4,0.0478,0.494,0.716,0.0,0.353,-6.479,0.364,0.468,168.894,40,spotify:track:32PWtlzKyvr3HcvJp1JFF5
1698,"Y'All Scared (feat. T-Mo, Big Gipp & Khujo)",OutKast,290173,6,0,4,0.0588,0.537,0.671,0.0,0.332,-6.369,0.298,0.13,86.459,39,spotify:track:5LAgMMJQ42fF8yKLKF3Wiw
1699,Liberation (with Cee-Lo),OutKast,526373,11,1,4,0.0841,0.66,0.63,5.72e-05,0.0819,-9.615,0.149,0.591,157.594,48,spotify:track:1H6S9OkozTNvcASUX4Bfgb
1700,Chonkyfire,OutKast,371253,8,1,4,0.0617,0.602,0.675,0.0,0.1,-8.817,0.461,0.361,91.496,43,spotify:track:4mrR64jwacrmiZluhBelDB
1701,Ain't No Thang,OutKast,338933,1,0,4,0.0675,0.678,0.659,0.0,0.32,-5.146,0.356,0.295,177.711,48,spotify:track:5TQEggGtsutzhOsYFfCAtE
1702,Southernplayalisticadillacmuzik,OutKast,317507,10,0,4,0.0162,0.69,0.834,0.0,0.0559,-5.8,0.225,0.58,172.392,53,spotify:track:2pMAmZdHfQHyqJCXJbfhK3
1703,Call of da Wild,OutKast,366400,9,1,4,0.0318,0.75,0.794,0.0,0.0829,-6.521,0.351,0.579,177.785,39,spotify:track:3HbreCF19wV7JsqoFRM4SH
1704,Player's Ball,OutKast,261267,1,1,4,0.0402,0.857,0.764,0.0,0.425,-6.304,0.246,0.579,93.071,59,spotify:track:1RXEb6UTxJ05RffnAWfUOE
1705,"Git Up, Git Out",OutKast,447027,4,0,4,0.0196,0.841,0.578,0.0,0.137,-8.341,0.426,0.559,83.222,51,spotify:track:6XadDzmDVhtEQ1Itt5t8h8
1706,Crumblin' Erb,OutKast,309867,7,1,4,0.0782,0.802,0.593,0.0,0.282,-9.72,0.267,0.55,89.66,51,spotify:track:3T790QTg0ebUUk5tCRbtbN
1707,GhettoMusick,OutKast,236720,11,0,4,0.00102,0.456,0.66,0.0,0.25,-3.688,0.0887,0.359,65.982,45,spotify:track:1zb9cdsTMrEEL2Ut8rmTb6
1708,The Rooster,OutKast,237133,1,1,4,0.1,0.82,0.937,0.0,0.0603,-4.918,0.305,0.75,101.991,39,spotify:track:0XcTOLKLorCgXa2KWzhM1D
1709,Bust (feat. Killer Mike),OutKast,188893,7,1,4,0.0352,0.701,0.796,0.0,0.165,-5.544,0.334,0.374,98.206,37,spotify:track:4KWLfZ2N2EfIa58vVmTB9z
1710,War,OutKast,163773,10,0,4,0.0448,0.592,0.787,0.0,0.143,-5.835,0.266,0.499,106.012,35,spotify:track:0Asjj7E8L1tEmfaQhNfuVT
1711,Flip Flop Rock (feat. Killer Mike & Jay-Z),OutKast,275827,10,0,4,0.127,0.812,0.959,0.0,0.0986,-3.444,0.254,0.727,118.854,38,spotify:track:3cruThftOq6AYda82nQz3C
1712,Hey Ya!,OutKast,235213,4,0,4,0.103,0.728,0.974,0.000532,0.175,-2.261,0.0665,0.965,79.526,79,spotify:track:2PpruBYCo4H7WOBJ7Q2EwM
1713,Blue,Sickboyrari,201737,5,1,4,0.406,0.784,0.511,0.016,0.0882,-9.592,0.134,0.129,155.018,36,spotify:track:0n99o5jLSmE62IYAtakuZE
1714,Warzone,Sickboyrari,148444,5,0,4,0.0714,0.564,0.432,3.36e-05,0.111,-12.624,0.386,0.39,156.368,25,spotify:track:2NRoB3MHTQPNLU8p0oXRpJ
1715,Angel Wings My Goons,Sickboyrari,168603,7,0,4,0.0183,0.718,0.495,0.146,0.154,-12.973,0.0813,0.112,139.993,29,spotify:track:3Q9UfsIIFWwk8qhjbJVcpG
1716,Choppa Sing Like Violins,Sickboyrari,117610,1,1,4,0.00468,0.593,0.605,0.0,0.142,-6.639,0.0596,0.385,78.528,29,spotify:track:4ORe46CGgddjKv33MJPzv8
1717,Red,Sickboyrari,163933,6,0,4,0.00082,0.858,0.576,0.176,0.174,-8.88,0.258,0.12,94.842,27,spotify:track:4DQ9XaYbE6eH13t3MSTHY3
1718,4 Bags,Sickboyrari,143123,8,1,4,0.466,0.763,0.413,0.46,0.108,-8.4,0.12,0.0594,148.02,23,spotify:track:5HYCULYCyIh4MNkTxe0z79
1719,Bands & Percs,Sickboyrari,198474,1,1,4,0.686,0.72,0.46,1.96e-06,0.0859,-11.255,0.291,0.632,87.449,17,spotify:track:1yzV39MzXNWHLT7sOLCKSn
1720,Everyday of the Week,Sickboyrari,196767,11,0,4,0.00423,0.637,0.729,1.16e-05,0.205,-10.229,0.423,0.648,160.084,22,spotify:track:3WkTK2AnBoJ0nZghNGIrwl
1721,Girl Friend Work at Kod,Sickboyrari,216189,5,1,4,0.385,0.619,0.582,0.1,0.206,-7.543,0.304,0.162,162.675,18,spotify:track:18fgPb6USKqzvNlhwdPZUm
1722,Sick Flair,Sickboyrari,141986,10,1,4,0.0713,0.732,0.624,0.0,0.497,-6.28,0.212,0.214,125.983,11,spotify:track:1e6wuZzpmriyr8B0bQ8T6y
1723,Wrist Talk,Sickboyrari,199233,0,1,4,0.127,0.819,0.8,0.0,0.356,-8.867,0.326,0.614,141.392,14,spotify:track:2HFi7NXUztUUgheOPR9WoK
1724,Pounds,Sickboyrari,155879,10,0,4,0.0731,0.628,0.651,6.46e-06,0.116,-5.743,0.277,0.0743,164.182,27,spotify:track:2cvdqcbHRh8EJQ8KvKRZPy
1725,Racing,Sickboyrari,160803,1,1,4,0.216,0.504,0.541,0.0,0.189,-7.623,0.379,0.0624,160.186,20,spotify:track:5Y3fkDgeG0LfLu8gVffxSQ
1726,In the Cut Like a Sniper,Sickboyrari,164343,10,0,4,0.0264,0.607,0.7,0.0,0.119,-6.441,0.35,0.119,119.938,14,spotify:track:11QQDwvAKFoIuIz8xWvkIF
1727,Teddy Brukshot,Sickboyrari,121000,4,0,4,0.248,0.572,0.84,0.0,0.375,-9.97,0.199,0.326,175.159,13,spotify:track:4gdhJDHYwxCRtVvsqAIxix
1728,Summer is Cancelled,G Herbo,205241,1,1,4,0.224,0.563,0.867,0.0,0.701,-3.826,0.319,0.716,137.615,54,spotify:track:17odEy6WVFRgHouLbCcHif
1729,Hunnit Bands,G Herbo,207431,1,1,4,0.00642,0.86,0.816,0.0,0.0929,-4.838,0.337,0.492,130.041,54,spotify:track:3qtlsscmjMgjCanzW5umuG
1730,That Boy,G Herbo,164613,0,0,4,0.0448,0.887,0.681,0.0,0.113,-8.235,0.347,0.863,139.993,54,spotify:track:6q0RHmENPHUSKp9tkKOu6p
1731,Oh Boy,Cam’ron,204707,6,1,4,0.0214,0.754,0.767,0.0,0.172,-5.587,0.186,0.815,83.014,65,spotify:track:4gdQ8QShlC3toP9Mkc8DwB
1732,Hey Ma,Cam’ron,230080,8,1,4,0.0285,0.764,0.669,5.09e-06,0.337,-5.57,0.363,0.934,89.832,52,spotify:track:6a8lMvYwJBwV4OtmdI1aDb
1733,Killa Cam,Cam’ron,251453,11,1,4,0.0104,0.67,0.788,0.0,0.492,-7.426,0.274,0.522,80.032,55,spotify:track:1y4wfSe5L3afercd7sYE1K
1734,Down And Out,Cam’ron,248627,6,0,4,0.023,0.74,0.841,0.0,0.112,-2.891,0.237,0.673,83.007,55,spotify:track:5mEwhCsqadBZIE7SSrv1gC
1735,Intro (Cam'ron/Come Home With Me),Cam’ron,164867,4,0,4,0.0261,0.723,0.942,3.23e-06,0.215,-6.976,0.407,0.48,164.088,26,spotify:track:7EPpIBMcyUkBbOqSGiNYJF
1736,Live My Life (Leave Me Alone),Cam’ron,191933,11,0,4,0.0101,0.642,0.881,0.0,0.0753,-6.545,0.457,0.524,85.504,33,spotify:track:5qheMJzcBO84WA2QOA8LPL
1737,Come Home With Me,Cam’ron,300748,6,0,4,0.0282,0.668,0.857,0.0,0.35,-4.952,0.234,0.695,81.801,36,spotify:track:65WdKNpIO4JocpomnZfh3y
